Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Postal_Code,Region
CA-2016-110982,2016-05-06,2016-07-06,First Class,CK-12205,Consumer,United States,Santa Clara,California,95051,West
CA-2016-147123,2016-10-12,2016-12-12,First Class,SJ-20125,Home Office,United States,Long Beach,California,90805,West
CA-2017-154501,4/30/2017,2017-05-05,Standard Class,EA-14035,Corporate,United States,Los Angeles,California,90008,West
CA-2017-166933,4/24/2017,4/28/2017,Standard Class,MG-17890,Home Office,United States,Santa Barbara,California,93101,West
CA-2015-142055,2015-08-05,2015-10-05,First Class,AB-10255,Home Office,United States,New York City,New York,10009,East
CA-2015-137106,3/31/2015,2015-04-04,Standard Class,SC-20260,Corporate,United States,Jacksonville,Florida,32216,South
CA-2017-136609,2017-06-08,2017-11-08,Standard Class,TB-21355,Corporate,United States,Cedar Hill,Texas,75104,Central
CA-2017-160885,2017-02-12,2017-06-12,Standard Class,JK-16090,Consumer,United States,Omaha,Nebraska,68104,Central
US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South
CA-2015-120551,4/13/2015,4/20/2015,Standard Class,SS-20590,Consumer,United States,Norfolk,Nebraska,68701,Central
US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,Consumer,United States,Chicago,Illinois,60653,Central
CA-2016-134936,12/19/2016,12/25/2016,Standard Class,ES-14080,Corporate,United States,Tucson,Arizona,85705,West
CA-2017-102967,9/22/2017,9/26/2017,Standard Class,MG-17890,Home Office,United States,Concord,New Hampshire,3301,East
CA-2017-151008,2017-07-09,2017-08-09,First Class,JM-16195,Consumer,United States,Draper,Utah,84020,West
CA-2014-159800,11/28/2014,2014-01-12,First Class,SG-20470,Consumer,United States,San Francisco,California,94109,West
US-2014-159618,2014-12-11,11/16/2014,Standard Class,DB-12970,Corporate,United States,Houston,Texas,77036,Central
CA-2017-116113,2017-02-10,2017-06-10,Second Class,JW-15220,Corporate,United States,Montgomery,Alabama,36116,South
CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495,Corporate,United States,Jackson,Mississippi,39212,South
US-2015-114741,2015-06-12,2015-10-12,Standard Class,IL-15100,Consumer,United States,North Las Vegas,Nevada,89031,West
CA-2017-133263,3/31/2017,2017-02-04,Second Class,JE-15610,Corporate,United States,Atlanta,Georgia,30318,South
CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central
CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Corporate,United States,Columbus,Ohio,43229,East
CA-2016-136686,2016-12-12,12/16/2016,Standard Class,RF-19840,Consumer,United States,Pasadena,California,91104,West
CA-2017-137498,2017-09-09,9/14/2017,Second Class,LC-17050,Consumer,United States,Los Angeles,California,90004,West
CA-2017-163818,2017-04-10,2017-08-10,Standard Class,PS-18970,Home Office,United States,Clinton,Maryland,20735,East
CA-2016-161158,2016-09-05,5/13/2016,Standard Class,PS-18970,Home Office,United States,New York City,New York,10024,East
CA-2014-116673,12/15/2014,12/19/2014,Second Class,JO-15280,Consumer,United States,San Diego,California,92037,West
CA-2017-105333,11/30/2017,2017-04-12,Standard Class,VP-21730,Home Office,United States,New York City,New York,10011,East
CA-2015-149993,3/19/2015,3/20/2015,First Class,GA-14725,Consumer,United States,Lancaster,California,93534,West
CA-2014-168158,7/19/2014,7/24/2014,Standard Class,EM-14140,Home Office,United States,Great Falls,Montana,59405,West
CA-2016-115224,2016-08-12,2016-11-12,Second Class,DB-13615,Consumer,United States,San Francisco,California,94110,West
CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,Corporate,United States,Lakewood,New Jersey,8701,East
US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,Consumer,United States,Cleveland,Ohio,44105,East
CA-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,Corporate,United States,Lawrence,Massachusetts,1841,East
CA-2015-159779,9/25/2015,9/29/2015,Standard Class,SB-20185,Consumer,United States,Concord,New Hampshire,3301,East
CA-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,Consumer,United States,Baltimore,Maryland,21215,East
CA-2014-108903,2014-03-10,2014-03-10,Same Day,DO-13435,Consumer,United States,Columbus,Ohio,43229,East
CA-2016-117919,8/27/2016,8/29/2016,Second Class,TB-21355,Corporate,United States,Houston,Texas,77041,Central
CA-2015-142475,2015-03-12,2015-07-12,Standard Class,BS-11380,Corporate,United States,New York City,New York,10011,East
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,FM-14215,Corporate,United States,Greensboro,North Carolina,27405,South
CA-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835,Consumer,United States,New York City,New York,10024,East
CA-2015-168634,2015-06-12,2015-11-12,Standard Class,AF-10870,Consumer,United States,San Francisco,California,94109,West
CA-2017-117198,8/31/2017,2017-05-09,Standard Class,BG-11035,Consumer,United States,Monroe,Louisiana,71203,South
CA-2015-145828,2015-05-10,2015-07-10,First Class,MB-17305,Consumer,United States,Cincinnati,Ohio,45231,East
CA-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,Corporate,United States,Seattle,Washington,98105,West
CA-2016-147431,2016-02-02,2016-07-02,Standard Class,AB-10105,Consumer,United States,New York City,New York,10011,East
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460,Corporate,United States,New York City,New York,10035,East
CA-2017-125745,6/30/2017,2017-04-07,Standard Class,DV-13045,Corporate,United States,Memphis,Tennessee,38109,South
CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190,Consumer,United States,San Diego,California,92105,West
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,54601,Central
CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775,Corporate,United States,Los Angeles,California,90032,West
CA-2014-126683,9/29/2014,2014-01-10,Second Class,PP-18955,Home Office,United States,Seattle,Washington,98115,West
CA-2017-148810,6/26/2017,2017-01-07,Standard Class,DR-12880,Corporate,United States,Miami,Florida,33180,South
US-2016-146066,8/21/2016,8/23/2016,Second Class,RB-19465,Home Office,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-127614,2014-11-02,2/15/2014,Standard Class,NF-18385,Consumer,United States,Chesapeake,Virginia,23320,South
CA-2016-101742,9/23/2016,9/28/2016,Second Class,CR-12580,Home Office,United States,New York City,New York,10009,East
CA-2015-134943,2015-05-12,2015-06-12,First Class,SU-20665,Home Office,United States,Ann Arbor,Michigan,48104,Central
CA-2017-123022,2017-03-09,2017-08-09,Standard Class,SC-20050,Home Office,United States,La Mesa,California,91941,West
CA-2017-113208,3/26/2017,2017-02-04,Standard Class,ML-18040,Corporate,United States,Dearborn,Michigan,48126,Central
CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,Consumer,United States,San Diego,California,92024,West
CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640,Home Office,United States,Lakewood,Ohio,44107,East
CA-2017-106355,2017-02-04,2017-05-04,First Class,AT-10435,Home Office,United States,Meriden,Connecticut,6450,East
CA-2016-127985,2016-01-04,2016-05-04,Second Class,DB-12910,Home Office,United States,Columbus,Georgia,31907,South
CA-2015-166604,5/15/2015,5/20/2015,Second Class,AH-10690,Corporate,United States,Roswell,Georgia,30076,South
CA-2017-120719,3/23/2017,3/26/2017,First Class,SJ-20125,Home Office,United States,Seattle,Washington,98105,West
CA-2017-127117,4/14/2017,4/19/2017,Standard Class,HM-14860,Corporate,United States,Morristown,New Jersey,7960,East
CA-2015-104241,2015-04-01,2015-09-01,Standard Class,AG-10495,Corporate,United States,Alexandria,Virginia,22304,South
CA-2017-168179,2017-02-11,2017-07-11,Standard Class,JB-16000,Consumer,United States,Salt Lake City,Utah,84106,West
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,Corporate,United States,Apple Valley,California,92307,West
CA-2017-109099,2017-06-10,2017-11-10,Standard Class,MM-18280,Corporate,United States,New York City,New York,10009,East
US-2014-134187,2014-04-11,2014-11-11,Standard Class,TH-21235,Corporate,United States,Long Beach,California,90805,West
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,United States,Salem,Oregon,97301,West
CA-2016-108875,9/24/2016,2016-01-10,Standard Class,CL-12700,Home Office,United States,Aurora,Colorado,80013,West
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310,Corporate,United States,Newark,Ohio,43055,East
CA-2016-142405,2016-11-06,6/15/2016,Standard Class,SE-20110,Consumer,United States,Seattle,Washington,98103,West
CA-2015-141012,2015-09-06,2015-11-06,Second Class,TG-21640,Consumer,United States,Pocatello,Idaho,83201,West
CA-2017-127922,10/27/2017,2017-03-11,Standard Class,SH-19975,Corporate,United States,Dallas,Texas,75081,Central
CA-2016-146318,1/22/2016,1/27/2016,Standard Class,MC-17275,Consumer,United States,Seattle,Washington,98105,West
CA-2014-135993,5/28/2014,2014-02-06,Standard Class,PJ-18835,Corporate,United States,Seattle,Washington,98115,West
CA-2014-126802,12/29/2014,2015-05-01,Standard Class,ZC-21910,Consumer,United States,Chicago,Illinois,60610,Central
CA-2016-143924,7/28/2016,2016-03-08,Standard Class,SC-20680,Home Office,United States,Holland,Michigan,49423,Central
CA-2016-141551,9/24/2016,9/30/2016,Standard Class,BP-11230,Consumer,United States,Broken Arrow,Oklahoma,74012,Central
CA-2014-164315,2014-02-04,2014-08-04,Standard Class,RD-19585,Consumer,United States,Athens,Georgia,30605,South
CA-2015-131072,2015-05-11,2015-05-11,Same Day,KL-16645,Consumer,United States,Seattle,Washington,98105,West
CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,Consumer,United States,Apopka,Florida,32712,South
CA-2015-119550,12/26/2015,12/31/2015,Standard Class,RB-19705,Home Office,United States,Houston,Texas,77070,Central
US-2015-138093,2015-10-12,12/16/2015,Standard Class,KM-16225,Corporate,United States,Baltimore,Maryland,21215,East
CA-2016-126165,2016-05-05,2016-07-05,Second Class,AH-10465,Consumer,United States,San Francisco,California,94109,West
CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,Home Office,United States,Chicago,Illinois,60623,Central
CA-2016-143441,2016-05-11,2016-05-11,Same Day,EB-14170,Consumer,United States,Laredo,Texas,78041,Central
CA-2017-148320,2017-03-11,2017-08-11,Standard Class,PG-18895,Consumer,United States,San Francisco,California,94109,West
CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,Home Office,United States,Cleveland,Ohio,44105,East
US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875,Consumer,United States,Marion,Ohio,43302,East
CA-2014-155593,2014-03-11,2014-08-11,Standard Class,RP-19390,Consumer,United States,Fairfield,Connecticut,6824,East
CA-2017-136000,9/22/2017,9/25/2017,Second Class,SC-20440,Corporate,United States,New York City,New York,10009,East
US-2015-160857,2015-08-05,5/15/2015,Standard Class,NW-18400,Consumer,United States,New York City,New York,10024,East
CA-2017-115805,7/31/2017,7/31/2017,Same Day,KW-16435,Consumer,United States,Chicago,Illinois,60653,Central
US-2014-143707,2014-01-03,2014-05-03,Standard Class,HR-14770,Home Office,United States,New York City,New York,10035,East
CA-2017-116939,9/25/2017,9/29/2017,Standard Class,AG-10900,Consumer,United States,Richmond,Virginia,23223,South
CA-2015-124107,2015-09-10,2015-12-10,Second Class,BM-11650,Corporate,United States,Ann Arbor,Michigan,48104,Central
CA-2017-126550,3/29/2017,2017-02-04,Second Class,RD-19720,Consumer,United States,Lafayette,Indiana,47905,Central
CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,Corporate,United States,Springfield,Oregon,97477,West
CA-2016-165820,9/26/2016,9/30/2016,Standard Class,DW-13585,Corporate,United States,San Francisco,California,94109,West
CA-2014-103191,9/22/2014,9/27/2014,Standard Class,VG-21805,Corporate,United States,Chicago,Illinois,60653,Central
CA-2015-103933,9/25/2015,9/27/2015,First Class,DR-12880,Corporate,United States,New York City,New York,10011,East
CA-2015-110548,2015-04-05,2015-08-05,Standard Class,AH-10690,Corporate,United States,Houston,Texas,77095,Central
CA-2017-117324,2017-08-12,12/13/2017,Standard Class,JP-15520,Consumer,United States,Madison,Wisconsin,53711,Central
CA-2017-143574,6/29/2017,2017-02-07,First Class,DR-12880,Corporate,United States,Milford,Connecticut,6460,East
CA-2014-111773,6/29/2014,2014-03-07,Standard Class,JK-15625,Consumer,United States,New York City,New York,10024,East
CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,Consumer,United States,Los Angeles,California,90049,West
CA-2017-156139,12/31/2016,2017-06-01,Standard Class,BP-11155,Consumer,United States,San Francisco,California,94109,West
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,Corporate,United States,Fairfield,California,94533,West
CA-2016-113733,2016-08-12,2016-12-12,Standard Class,LH-16900,Consumer,United States,Greenville,North Carolina,27834,South
CA-2017-104913,11/18/2017,11/22/2017,Standard Class,DK-13090,Consumer,United States,Long Beach,New York,11561,East
CA-2014-145800,5/30/2014,2014-05-06,Standard Class,SS-20410,Consumer,United States,Buffalo Grove,Illinois,60089,Central
CA-2016-125850,1/22/2016,1/28/2016,Standard Class,FP-14320,Consumer,United States,San Diego,California,92037,West
CA-2016-118514,2016-03-02,2016-10-02,Standard Class,LC-17050,Consumer,United States,Richmond,Kentucky,40475,South
CA-2015-150749,3/29/2015,2015-03-04,Second Class,AS-10240,Consumer,United States,Springfield,Virginia,22153,South
CA-2014-163748,10/14/2014,10/18/2014,Standard Class,HG-15025,Consumer,United States,Fort Worth,Texas,76106,Central
CA-2015-119634,2015-11-08,8/16/2015,Standard Class,BW-11065,Consumer,United States,Raleigh,North Carolina,27604,South
CA-2015-149300,11/22/2015,11/23/2015,First Class,BH-11710,Consumer,United States,Hialeah,Florida,33012,South
US-2016-111528,12/30/2016,12/30/2016,Same Day,JP-16135,Home Office,United States,Los Angeles,California,90032,West
CA-2017-158169,2017-12-08,8/15/2017,First Class,JM-16195,Consumer,United States,Lake Forest,California,92630,West
CA-2015-162047,2015-03-11,2015-05-11,First Class,FH-14365,Corporate,United States,Long Beach,New York,11561,East
CA-2015-117772,2015-10-09,2015-12-09,Second Class,MC-17575,Consumer,United States,Seattle,Washington,98103,West
US-2014-126340,2014-08-11,11/14/2014,Standard Class,EB-13870,Consumer,United States,Redding,California,96003,West
CA-2016-149685,2016-08-10,10/15/2016,Standard Class,PM-19135,Home Office,United States,San Antonio,Texas,78207,Central
CA-2017-126396,2017-08-09,2017-12-09,Second Class,AR-10345,Corporate,United States,Houston,Texas,77070,Central
CA-2015-154900,2/25/2015,2015-01-03,Standard Class,SS-20875,Consumer,United States,Leominster,Massachusetts,1453,East
CA-2015-103835,9/24/2015,9/28/2015,Standard Class,SC-20440,Corporate,United States,Los Angeles,California,90032,West
CA-2015-158939,11/26/2015,2015-01-12,Standard Class,EA-14035,Corporate,United States,Springfield,Missouri,65807,Central
CA-2016-117408,8/31/2016,2016-06-09,Standard Class,TP-21130,Consumer,United States,Waco,Texas,76706,Central
CA-2016-142398,2016-12-04,4/16/2016,Standard Class,BP-11290,Consumer,United States,Los Angeles,California,90036,West
CA-2016-105277,2016-04-12,2016-08-12,Standard Class,LM-17065,Consumer,United States,Auburn,New York,13021,East
CA-2016-112060,2016-04-12,2016-09-12,Standard Class,KT-16465,Consumer,United States,San Francisco,California,94109,West
CA-2014-105270,2014-11-11,11/18/2014,Standard Class,AP-10915,Consumer,United States,Los Angeles,California,90008,West
US-2015-159513,2015-02-04,2015-09-04,Standard Class,JD-15790,Consumer,United States,Los Angeles,California,90049,West
CA-2015-155586,2015-12-12,12/16/2015,Second Class,XP-21865,Consumer,United States,Chico,California,95928,West
CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,Consumer,United States,Springfield,Oregon,97477,West
CA-2017-115070,2017-10-04,4/14/2017,Second Class,MG-18205,Corporate,United States,Jacksonville,Florida,32216,South
CA-2017-140186,9/29/2017,2017-02-10,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West
CA-2014-124856,9/29/2014,2014-03-10,Second Class,LD-17005,Consumer,United States,New York City,New York,10011,East
CA-2014-166716,8/20/2014,8/25/2014,Second Class,CR-12730,Consumer,United States,Chicago,Illinois,60610,Central
CA-2014-123225,2014-11-07,7/14/2014,First Class,MN-17935,Consumer,United States,El Paso,Texas,79907,Central
CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,Consumer,United States,Thousand Oaks,California,91360,West
US-2017-106796,2017-12-05,5/19/2017,Standard Class,JP-16135,Home Office,United States,Springfield,Ohio,45503,East
CA-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,Corporate,United States,Dallas,Texas,75220,Central
CA-2016-149783,2016-04-09,2016-07-09,Second Class,DL-13315,Consumer,United States,Knoxville,Tennessee,37918,South
CA-2016-125017,2016-06-02,2016-11-02,Standard Class,KB-16240,Corporate,United States,Chattanooga,Tennessee,37421,South
US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Corporate,United States,San Diego,California,92037,West
CA-2015-150196,2015-02-07,2015-03-07,First Class,SR-20740,Home Office,United States,New York City,New York,10024,East
US-2015-106495,6/15/2015,6/17/2015,First Class,AC-10450,Consumer,United States,Tampa,Florida,33614,South
CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Consumer,United States,Utica,New York,13501,East
CA-2017-117632,2017-12-05,5/18/2017,Standard Class,CS-12175,Corporate,United States,San Francisco,California,94122,West
CA-2014-115056,2014-02-05,2014-02-05,Same Day,AR-10510,Consumer,United States,Columbus,Ohio,43229,East
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Home Office,United States,New York City,New York,10035,East
CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Consumer,United States,Richmond,Indiana,47374,Central
CA-2015-111206,7/18/2015,7/22/2015,Standard Class,RF-19735,Consumer,United States,San Diego,California,92105,West
CA-2016-142895,7/21/2016,7/26/2016,Standard Class,BP-11290,Consumer,United States,Concord,North Carolina,28027,South
CA-2015-101868,2015-09-06,6/16/2015,Standard Class,MJ-17740,Consumer,United States,Miami,Florida,33178,South
CA-2017-133207,11/27/2017,2017-03-12,Standard Class,DO-13645,Consumer,United States,Los Angeles,California,90036,West
CA-2015-132948,3/27/2015,2015-03-04,Standard Class,MV-17485,Consumer,United States,Seattle,Washington,98115,West
CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,Home Office,United States,Arlington,Virginia,22204,South
CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Consumer,United States,San Diego,California,92105,West
CA-2015-121783,2015-10-11,11/14/2015,Standard Class,PO-19180,Home Office,United States,Roseville,Minnesota,55113,Central
US-2014-138835,2014-10-09,9/14/2014,Standard Class,DA-13450,Home Office,United States,Virginia Beach,Virginia,23464,South
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Corporate,United States,Dallas,Texas,75220,Central
US-2017-153255,2017-03-09,2017-07-09,Second Class,JK-15730,Consumer,United States,Concord,California,94521,West
CA-2015-108119,2015-01-11,2015-08-11,Standard Class,MS-17530,Consumer,United States,Conway,Arkansas,72032,South
CA-2015-157434,4/29/2015,2015-04-05,Second Class,JK-15640,Home Office,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Consumer,United States,Little Rock,Arkansas,72209,South
US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Corporate,United States,Meriden,Connecticut,6450,East
CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,Home Office,United States,Cheyenne,Wyoming,82001,West
CA-2016-128223,6/14/2016,6/14/2016,Same Day,EB-13705,Corporate,United States,Anaheim,California,92804,West
CA-2016-154235,9/24/2016,9/28/2016,Standard Class,RD-19900,Consumer,United States,Bloomington,Indiana,47401,Central
CA-2017-129910,3/30/2017,2017-03-04,Standard Class,ME-17320,Home Office,United States,Columbus,Georgia,31907,South
CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Home Office,United States,Jonesboro,Arkansas,72401,South
CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,Home Office,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Home Office,United States,Lawrence,Massachusetts,1841,East
CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,Consumer,United States,New York City,New York,10011,East
CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Corporate,United States,San Diego,California,92105,West
CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765,Corporate,United States,San Francisco,California,94109,West
US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Consumer,United States,San Francisco,California,94110,West
CA-2017-151596,2017-08-10,2017-11-10,First Class,BP-11050,Corporate,United States,Cranston,Rhode Island,2920,East
CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,Consumer,United States,Owensboro,Kentucky,42301,South
CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580,Consumer,United States,Baltimore,Maryland,21215,East
CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,Consumer,United States,Chicago,Illinois,60610,Central
CA-2017-159954,2017-10-09,9/14/2017,Standard Class,SS-20410,Consumer,United States,Atlanta,Georgia,30318,South
CA-2017-100825,2017-09-09,9/14/2017,Standard Class,KD-16495,Corporate,United States,Los Angeles,California,90036,West
CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Home Office,United States,Los Angeles,California,90049,West
CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Consumer,United States,Richmond,Indiana,47374,Central
CA-2017-108000,2017-12-01,1/16/2017,Standard Class,LS-16945,Corporate,United States,San Francisco,California,94110,West
CA-2015-146465,11/20/2015,11/24/2015,Standard Class,PB-18805,Home Office,United States,San Francisco,California,94122,West
CA-2016-159639,11/27/2016,2016-02-12,Standard Class,PC-18745,Corporate,United States,Westfield,New Jersey,7090,East
US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Home Office,United States,San Francisco,California,94122,West
US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West
CA-2016-155383,12/17/2016,12/22/2016,Standard Class,SC-20680,Home Office,United States,Seattle,Washington,98115,West
CA-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585,Corporate,United States,Owensboro,Kentucky,42301,South
US-2015-126977,9/17/2015,9/23/2015,Standard Class,PF-19120,Consumer,United States,New York City,New York,10035,East
CA-2016-130288,11/26/2016,11/30/2016,Second Class,DK-13225,Corporate,United States,New York City,New York,10011,East
CA-2017-146458,11/19/2017,11/22/2017,Second Class,RB-19435,Consumer,United States,Springfield,Virginia,22153,South
CA-2017-150420,2017-03-06,2017-08-06,Standard Class,GD-14590,Corporate,United States,Bellingham,Washington,98226,West
US-2014-118997,2014-08-04,2014-12-04,Standard Class,RA-19885,Corporate,United States,Decatur,Alabama,35601,South
CA-2014-114314,2014-11-10,10/15/2014,Standard Class,DB-13555,Corporate,United States,Fayetteville,Arkansas,72701,South
US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-103107,2016-04-07,2016-04-07,Same Day,RB-19465,Home Office,United States,Seattle,Washington,98103,West
CA-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,Consumer,United States,Plano,Texas,75023,Central
CA-2017-112431,2017-12-10,10/14/2017,Second Class,RW-19690,Consumer,United States,Los Angeles,California,90049,West
CA-2016-151092,2016-06-08,8/13/2016,Standard Class,VG-21790,Consumer,United States,Los Angeles,California,90032,West
CA-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,Corporate,United States,Los Angeles,California,90036,West
CA-2015-115924,9/14/2015,9/18/2015,Second Class,BE-11455,Home Office,United States,Des Moines,Iowa,50315,Central
CA-2017-161046,2017-05-03,2017-05-03,Same Day,CB-12535,Corporate,United States,Southaven,Mississippi,38671,South
US-2017-141698,4/15/2017,4/21/2017,Standard Class,SD-20485,Home Office,United States,Houston,Texas,77041,Central
US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890,Corporate,United States,New York City,New York,10009,East
CA-2014-155796,2014-11-11,11/15/2014,Second Class,TS-21430,Corporate,United States,Reading,Pennsylvania,19601,East
CA-2016-127138,2016-12-03,3/15/2016,Second Class,DK-13225,Corporate,United States,San Francisco,California,94109,West
CA-2017-150602,2017-09-02,2/14/2017,Second Class,ML-17395,Corporate,United States,Los Angeles,California,90045,West
CA-2014-140732,2014-11-11,11/13/2014,Second Class,MA-17560,Home Office,United States,Los Angeles,California,90004,West
CA-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,Corporate,United States,San Francisco,California,94109,West
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,Home Office,United States,New York City,New York,10009,East
CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Consumer,United States,San Diego,California,92105,West
CA-2017-115105,2017-06-02,2017-11-02,Standard Class,BD-11770,Consumer,United States,New York City,New York,10024,East
CA-2015-143980,12/25/2015,12/29/2015,Standard Class,JK-15640,Home Office,United States,New York City,New York,10011,East
CA-2016-135636,2016-08-10,10/13/2016,Standard Class,DB-13615,Consumer,United States,Charlotte,North Carolina,28205,South
CA-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,Corporate,United States,Overland Park,Kansas,66212,Central
CA-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935,Consumer,United States,Mesa,Arizona,85204,West
CA-2014-117765,2014-07-09,9/13/2014,Standard Class,RB-19465,Home Office,United States,Tulsa,Oklahoma,74133,Central
CA-2016-114895,11/21/2016,11/28/2016,Standard Class,MV-18190,Consumer,United States,New York City,New York,10035,East
CA-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South
US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,90049,West
CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East
US-2014-112991,2014-10-12,12/14/2014,Standard Class,SH-19975,Corporate,United States,Caldwell,Idaho,83605,West
CA-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,Corporate,United States,Phoenix,Arizona,85023,West
US-2017-146878,9/21/2017,9/27/2017,Standard Class,DL-12865,Consumer,United States,Miami,Florida,33142,South
CA-2017-107244,2017-07-09,2017-11-09,Standard Class,AG-10390,Consumer,United States,Los Angeles,California,90004,West
CA-2015-100657,2015-02-11,2015-07-11,Standard Class,SW-20245,Consumer,United States,Troy,New York,12180,East
CA-2017-129581,2017-11-12,12/18/2017,Standard Class,KN-16390,Corporate,United States,New Bedford,Massachusetts,2740,East
CA-2017-129028,2017-01-04,2017-03-04,First Class,GB-14530,Corporate,United States,Florence,South Carolina,29501,South
CA-2015-135580,12/30/2015,2016-03-01,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West
CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,Home Office,United States,Los Angeles,California,90008,West
CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West
CA-2014-152422,2014-05-10,2014-10-10,Second Class,BD-11635,Consumer,United States,Columbus,Ohio,43229,East
